Word1,Word2,Relation,Missing
bừa_phứa,văng_tê,SYN,"bừa_phứa,văng_tê"
bóng,thông_phong,SYN,thông_phong
bóng_bán_dẫn,đèn_bán_dẫn,SYN,đèn_bán_dẫn
bóng_điện_tử,đèn_điện_tử,SYN,"bóng_điện_tử,đèn_điện_tử"
bóng_loáng,bóng_nhoáng,SYN,bóng_nhoáng
bóng_lộn,bóng_nhoáng,SYN,bóng_nhoáng
bọng_đái,bàng_quang,SYN,bọng_đái
bọng_đái,bóng_đái,SYN,"bọng_đái,bóng_đái"
bọng_ong,bộng_ong,SYN,"bọng_ong,bộng_ong"
boong,boong_boong,SYN,boong_boong
bóp_bụng,bóp_miệng,SYN,"bóp_bụng,bóp_miệng"
bóp_bụng,bóp_mồm,SYN,"bóp_bụng,bóp_mồm"
bóp_cổ,bóp_họng,SYN,bóp_họng
bóp_miệng,bóp_mồm,SYN,"bóp_miệng,bóp_mồm"
bóp_óc,bóp_trán,SYN,"bóp_óc,bóp_trán"
bót,bốt,SYN,bót
bô_lão,cố_lão,SYN,cố_lão
bồ_bịch,nhân_ngãi,SYN,nhân_ngãi
bồ_bịch,bắt_bồ,SYN,bắt_bồ
bồ_cào,cào,SYN,bồ_cào
bồ_hóng,mồ_hóng,SYN,"bồ_hóng,mồ_hóng"
bồ_kếp,bồ_kết,SYN,bồ_kếp
bồ_nông,lềnh_đềnh,SYN,"bồ_nông,lềnh_đềnh"
bổ_dụng,bổ_nhậm,SYN,"bổ_dụng,bổ_nhậm"
bổ_dụng,bổ_nhiệm,SYN,bổ_dụng
bổ_ngữ,tân_ngữ,SYN,"bổ_ngữ,tân_ngữ"
bổ_nhào,bổ_nháo,SYN,bổ_nháo
bổ_nhậm,bổ_nhiệm,SYN,bổ_nhậm
bố,cha_nội,SYN,cha_nội
bố_cáo,bá_cáo,SYN,bá_cáo
bố_láo,bố_láo_bố_lếu,SYN,"bố_láo,bố_láo_bố_lếu"
bố_láo,bố_lếu_bố_láo,SYN,"bố_láo,bố_lếu_bố_láo"
bố_láo,hỗn_hào,SYN,bố_láo
bố_láo,hỗn_láo,SYN,bố_láo
bố_láo,hỗn_xược,SYN,"bố_láo,hỗn_xược"
bố_láo,láo_xược,SYN,"bố_láo,láo_xược"
bố_láo_bố_lếu,bố_lếu_bố_láo,SYN,"bố_láo_bố_lếu,bố_lếu_bố_láo"
bố_láo_bố_lếu,hỗn_hào,SYN,bố_láo_bố_lếu
bố_láo_bố_lếu,hỗn_láo,SYN,bố_láo_bố_lếu
bố_láo_bố_lếu,hỗn_xược,SYN,"bố_láo_bố_lếu,hỗn_xược"
bố_láo_bố_lếu,láo_xược,SYN,"bố_láo_bố_lếu,láo_xược"
bố_lếu_bố_láo,hỗn_hào,SYN,bố_lếu_bố_láo
bố_lếu_bố_láo,hỗn_láo,SYN,bố_lếu_bố_láo
bố_lếu_bố_láo,hỗn_xược,SYN,"bố_lếu_bố_láo,hỗn_xược"
bố_lếu_bố_láo,láo_xược,SYN,"bố_lếu_bố_láo,láo_xược"
bộ_duyệt,trình_duyệt,SYN,bộ_duyệt
bộ_điều_giải,modem,SYN,bộ_điều_giải
bộ_hạ,thuộc_hạ,SYN,bộ_hạ
bộ_nhớ_chỉ_đọc,ROM,SYN,"bộ_nhớ_chỉ_đọc,ROM"
bộ_nhớ_sơ_cấp,bộ_nhớ_trong,SYN,bộ_nhớ_sơ_cấp
bộ_nhớ_truy_cập_ngẫu_nhiên,RAM,SYN,"bộ_nhớ_truy_cập_ngẫu_nhiên,RAM"
bộ_xử_lí_trung_tâm,bộ_xử_lý_trung_tâm,SYN,"bộ_xử_lí_trung_tâm,bộ_xử_lý_trung_tâm"
bộ_xử_lí_trung_tâm,CPU,SYN,"bộ_xử_lí_trung_tâm,CPU"
bộ_xử_lý_trung_tâm,CPU,SYN,"bộ_xử_lý_trung_tâm,CPU"
bốc_giời,bốc_trời,SYN,"bốc_giời,bốc_trời"
bốc_mả,bốc_mộ,SYN,bốc_mả
bốc_mả,cải_mả,SYN,"bốc_mả,cải_mả"
bốc_mả,cải_táng,SYN,bốc_mả
bốc_mả,cất_mả,SYN,"bốc_mả,cất_mả"
bốc_mả,cất_mộ,SYN,"bốc_mả,cất_mộ"
bốc_mả,sang_cát,SYN,"bốc_mả,sang_cát"
bốc_mộ,cải_mả,SYN,cải_mả
bốc_mộ,cất_mả,SYN,cất_mả
bốc_mộ,cất_mộ,SYN,cất_mộ
bốc_mộ,sang_cát,SYN,sang_cát
bộc_trực,trực_tính,SYN,trực_tính
bộc_tuệch,tuệch_toạc,SYN,"bộc_tuệch,tuệch_toạc"
bồi_hoàn,truy_hoàn,SYN,truy_hoàn
bồi_hồi,bổi_hổi,SYN,bổi_hổi
bồi_phòng,hầu_phòng,SYN,bồi_phòng
bội_bạc,bội_nghĩa,SYN,bội_nghĩa
bội_nghĩa,bội_ơn,SYN,"bội_nghĩa,bội_ơn"
bội_nghĩa,phụ_bạc,SYN,bội_nghĩa
bồn_binh,bùng_binh,SYN,bồn_binh
bồn_cầu,bàn_cầu,SYN,bàn_cầu
bốn_bể,bốn_biển,SYN,bốn_bể
bốp_chát,đốp_chát,SYN,"bốp_chát,đốp_chát"
bộp_chộp,láu_táu,SYN,"bộp_chộp,láu_táu"
bộp_chộp,lốp_bốp,SYN,"bộp_chộp,lốp_bốp"
bờ_bụi,bụi_bờ,SYN,"bờ_bụi,bụi_bờ"
bờ_cõi,cõi_bờ,SYN,cõi_bờ
bờ_cõi,cương_vực,SYN,cương_vực
bợ_đỡ,nịnh_bợ,SYN,bợ_đỡ
bơi_ếch,bơi_nhái,SYN,bơi_nhái
bởi_vì,bởi_chưng,SYN,bởi_chưng
bởi_vì,vì_chưng,SYN,vì_chưng
bới,bươi,SYN,bươi
bờm_xờm,bù_xù,SYN,bờm_xờm
bờm_xờm,chờm_bờm,SYN,"bờm_xờm,chờm_bờm"
bờm_xờm,lờm_xờm,SYN,"bờm_xờm,lờm_xờm"
bờm_xờm,lù_xù,SYN,"bờm_xờm,lù_xù"
bỡn,giỡn,SYN,bỡn
bỡn,rỡn,SYN,"bỡn,rỡn"
bỡn_cợt,đùa_bỡn,SYN,đùa_bỡn
bợn,gợn,SYN,bợn
bớp,bợp,SYN,"bớp,bợp"
bớt_miệng,bớt_mồm_bớt_miệng,SYN,"bớt_miệng,bớt_mồm_bớt_miệng"
bớt_xén,bớt_xớ,SYN,bớt_xớ
bợt,lợt,SYN,"bợt,lợt"
bợt,nhợt,SYN,bợt
bu,u,SYN,u
bu_lông,bù_loong,SYN,bù_loong
bù_xù,chờm_bờm,SYN,chờm_bờm
bù_xù,lờm_xờm,SYN,lờm_xờm
bù_xù,lù_xù,SYN,lù_xù
bụ,mẫm,SYN,"bụ,mẫm"
bụ,mập,SYN,bụ
bùa_chú,phù_chú,SYN,phù_chú
bùa_cứu_mạng,bùa_hộ_mệnh,SYN,bùa_cứu_mạng
bùa_cứu_mạng,bùa_hộ_thân,SYN,"bùa_cứu_mạng,bùa_hộ_thân"
bùa_hộ_mệnh,bùa_hộ_thân,SYN,bùa_hộ_thân
bủa_vây,phong_bế,SYN,phong_bế
bủa_vây,vây_bủa,SYN,vây_bủa
búa_đanh,búa_đinh,SYN,búa_đanh
bùi_ngùi,ngùi_ngùi,SYN,ngùi_ngùi
bụi_bặm,bụi_bậm,SYN,bụi_bậm
bụi_trần,bụi_hồng,SYN,"bụi_trần,bụi_hồng"
bủn,mủn,SYN,bủn
bủn_rủn,bủn_nhủn,SYN,bủn_nhủn
bùng_nhùng,lùng_nhùng,SYN,lùng_nhùng
buồn_rười_rượi,buồn_rượi,SYN,buồn_rượi
buồn_thiu,buồn_xo,SYN,buồn_xo
buông_trôi,buông_xuôi,SYN,buông_trôi
buông_tuồng,loang_toàng,SYN,"buông_tuồng,loang_toàng"
buông_tuồng,luông_tuồng,SYN,"buông_tuồng,luông_tuồng"
buông_xõng,buông_thõng,SYN,buông_xõng
bút_chiến,luận_chiến,SYN,"bút_chiến,luận_chiến"
bút_danh,bút_hiệu,SYN,bút_hiệu
bứ,bứ_bừ,SYN,"bứ,bứ_bừ"
bứ,bứ_bự,SYN,"bứ,bứ_bự"
bứ_bừ,bứ_bự,SYN,"bứ_bừ,bứ_bự"
bức_hiếp,ức_hiếp,SYN,bức_hiếp
bực_bõ,bực_bội,SYN,bực_bõ
bừng,phừng,SYN,phừng
bứng,bấng,SYN,bấng
bươm,bướp,SYN,bướp
bươm,tướp,SYN,tướp
bướu_cổ,bướu_giáp,SYN,bướu_giáp
bướu_giáp,cường_giáp,SYN,bướu_giáp
bứt,ngứt,SYN,ngứt
bưu_chánh,bưu_chính,SYN,bưu_chánh
ca_cẩm,ca_kiết,SYN,ca_kiết
ca_hát,ca_xướng,SYN,ca_xướng
ca_hát,hát_xướng,SYN,hát_xướng
ca_hát,xướng_ca,SYN,xướng_ca
ca_lô,mũ_chào_mào,SYN,"ca_lô,mũ_chào_mào"
ca_ri,cà_ri,SYN,ca_ri
ca_tụng,tụng_ca,SYN,tụng_ca
ca_vát,cà_vạt,SYN,ca_vát
cà_bát,cà_dừa,SYN,"cà_bát,cà_dừa"
cà_cộ,cà_cộ,SYN,"cà_cộ,cà_cộ"
cà_cộ,cà_gỉ,SYN,"cà_cộ,cà_gỉ"
cà_cộ,cà_khổ,SYN,"cà_cộ,cà_khổ"
cà_cộ,cà_mèng,SYN,"cà_cộ,cà_mèng"
cà_gỉ,cà_khổ,SYN,"cà_gỉ,cà_khổ"
cà_gỉ,cà_mèng,SYN,"cà_gỉ,cà_mèng"
cà_kê,cà_kê_dê_ngỗng,SYN,"cà_kê,cà_kê_dê_ngỗng"
cà_kê,con_cà_con_kê,SYN,"cà_kê,con_cà_con_kê"
cà_kheo,cà_khêu,SYN,cà_khêu
cà_khổ,cà_mèng,SYN,"cà_khổ,cà_mèng"
cà_mèn,cặp_lồng,SYN,cà_mèn
cà_mèn,ga_men,SYN,"cà_mèn,ga_men"
cà_nhắc,khập_khễnh,SYN,"cà_nhắc,khập_khễnh"
cà_nhắc,khập_khiễng,SYN,cà_nhắc
cà_niễng,niềng_niễng,SYN,"cà_niễng,niềng_niễng"
cà_niễng,niễng,SYN,"cà_niễng,niễng"
cà_riềng,cà_riềng_cà_tỏi,SYN,"cà_riềng,cà_riềng_cà_tỏi"
cà_tong,cà_tong_cà_teo,SYN,"cà_tong,cà_tong_cà_teo"
cà_xóc,cà_xốc,SYN,"cà_xóc,cà_xốc"
cá_bẹ,cá_đé,SYN,"cá_bẹ,cá_đé"
cá_bơn,cá_lờn_bơn,SYN,cá_lờn_bơn
cá_bơn,lờn_bơn,SYN,lờn_bơn
cá_bơn,cá_thờn_bơn,SYN,cá_thờn_bơn
cá_bơn,thờn_bơn,SYN,thờn_bơn
cá_chép,cá_gáy,SYN,cá_gáy
cá_chuối,cá_tràu,SYN,cá_tràu
cá_cóc,kì_nhông,SYN,"cá_cóc,kì_nhông"
cá_cóc,kỳ_nhông,SYN,cá_cóc
cá_dưa,cá_lạc,SYN,"cá_dưa,cá_lạc"
cá_đao,cá_rựa,SYN,"cá_đao,cá_rựa"
cá_đuôi_cờ,cá_săn_sắt,SYN,"cá_đuôi_cờ,cá_săn_sắt"
cá_leo,cá_nheo,SYN,"cá_leo,cá_nheo"
cá_lóc,cá_tràu,SYN,cá_tràu
cá_lờn_bơn,lờn_bơn,SYN,"cá_lờn_bơn,lờn_bơn"
cá_lờn_bơn,cá_thờn_bơn,SYN,"cá_lờn_bơn,cá_thờn_bơn"
cá_lờn_bơn,thờn_bơn,SYN,"cá_lờn_bơn,thờn_bơn"
cá_mại,mài_mại,SYN,"cá_mại,mài_mại"
cá_mú,cá_song,SYN,cá_song
cá_nhân,cá_nhân_chủ_nghĩa,SYN,cá_nhân_chủ_nghĩa
cá_phèn,cá_thèn,SYN,"cá_phèn,cá_thèn"
cá_quả,cá_tràu,SYN,cá_tràu
cá_rô_thia,cá_thia,SYN,"cá_rô_thia,cá_thia"
cá_rô_thia,cá_thia_lia,SYN,"cá_rô_thia,cá_thia_lia"
cá_rô_thia,cá_thia_thia,SYN,"cá_rô_thia,cá_thia_thia"
cá_thia,cá_thia_lia,SYN,"cá_thia,cá_thia_lia"
cá_thia,cá_thia_thia,SYN,"cá_thia,cá_thia_thia"
cá_thia_lia,cá_thia_thia,SYN,"cá_thia_lia,cá_thia_thia"
cá_thiều,cá_úc,SYN,"cá_thiều,cá_úc"
cá_thờn_bơn,lờn_bơn,SYN,"cá_thờn_bơn,lờn_bơn"
cá_thờn_bơn,thờn_bơn,SYN,"cá_thờn_bơn,thờn_bơn"
cá_trê,cá_hẻn,SYN,cá_hẻn
cá_trích,cá_nhâm,SYN,cá_nhâm
các_bin,cạc_bin,SYN,"các_bin,cạc_bin"
cách_chức,cất_chức,SYN,cất_chức
cách_mạng,cách_mệnh,SYN,cách_mệnh
cách_mạng_khoa_học_-_kĩ_thuật,cách_mạng_khoa_học_-_kỹ_thuật,SYN,"cách_mạng_khoa_học_-_kĩ_thuật,cách_mạng_khoa_học_-_kỹ_thuật"
cách_mạng_kĩ_thuật,cách_mạng_kỹ_thuật,SYN,"cách_mạng_kĩ_thuật,cách_mạng_kỹ_thuật"
cải_cách_ruộng_đất,cải_cách_điền_địa,SYN,cải_cách_điền_địa
cải_củ,củ_cải,SYN,cải_củ
cải_dạng,cải_trang,SYN,cải_dạng
cải_dạng,giả_dạng,SYN,cải_dạng
cải_dạng,giả_trang,SYN,cải_dạng
cải_giá,đi_bước_nữa,SYN,cải_giá
cải_giá,tái_giá,SYN,cải_giá
cải_hoa,hoa_lơ,SYN,"cải_hoa,hoa_lơ"
cải_hoa,súp_lơ,SYN,cải_hoa
cải_mả,cải_táng,SYN,cải_mả
cải_mả,cất_mả,SYN,"cải_mả,cất_mả"
cải_mả,cất_mộ,SYN,"cải_mả,cất_mộ"
cải_mả,sang_cát,SYN,"cải_mả,sang_cát"
cải_soong,cải_xoong,SYN,cải_soong
cải_táng,cất_mả,SYN,cất_mả
cải_táng,cất_mộ,SYN,cất_mộ
cải_táng,sang_cát,SYN,sang_cát
cân_tay,cân_treo,SYN,cân_tay
cân_tiểu_li,cân_tiểu_li,SYN,"cân_tiểu_li,cân_tiểu_li"
cần_sa,đay_Ấn_Độ,SYN,đay_Ấn_Độ
chạm_bong,chạm_nổi,SYN,chạm_bong
chạm_cốc,cụng_li,SYN,"chạm_cốc,cụng_li"
chán_ngắt,tẻ_ngắt,SYN,tẻ_ngắt
chán_phè,chán_phèo,SYN,"chán_phè,chán_phèo"
chân_đốt,tiết_túc,SYN,"chân_đốt,tiết_túc"
chân_giò,cẳng_giò,SYN,cẳng_giò
chân_lí_khách_quan,chân_lí_khách_quan,SYN,"chân_lí_khách_quan,chân_lí_khách_quan"
chân_lí_tuyệt_đối,chân_lí_tuyệt_đối,SYN,"chân_lí_tuyệt_đối,chân_lí_tuyệt_đối"
chân_lí_tương_đối,chân_lí_tương_đối,SYN,"chân_lí_tương_đối,chân_lí_tương_đối"
chân_lý_khách_quan,chân_lý_khách_quan,SYN,"chân_lý_khách_quan,chân_lý_khách_quan"
chân_lý_tuyệt_đối,chân_lý_tuyệt_đối,SYN,"chân_lý_tuyệt_đối,chân_lý_tuyệt_đối"
chân_lý_tương_đối,chân_lý_tương_đối,SYN,"chân_lý_tương_đối,chân_lý_tương_đối"
cãi_cọ,cãi_lẫy,SYN,cãi_lẫy
cái_trò,trò_đời,SYN,trò_đời
cảm_giác_luận,chủ_nghĩa_duy_vật,SYN,"cảm_giác_luận,chủ_nghĩa_duy_vật"
cảm_từ,thán_từ,SYN,"cảm_từ,thán_từ"
can_hệ,liên_can,SYN,can_hệ
can_hệ,liên_quan,SYN,can_hệ
can_trường,can_tràng,SYN,can_tràng
càn_bậy,xằng_bậy,SYN,"càn_bậy,xằng_bậy"
cản_ngăn,cản_trở,SYN,cản_ngăn
cản_ngăn,ngăn_cản,SYN,cản_ngăn
cản_ngăn,ngăn_trở,SYN,cản_ngăn
cạn_lời,hết_lời,SYN,cạn_lời
canh_chừng,nom_dòm,SYN,nom_dòm
canh_ti,canh_ty,SYN,"canh_ti,canh_ty"
cành_cạch,giọt_sành,SYN,"cành_cạch,giọt_sành"
cảnh_gần,cận_cảnh,SYN,cảnh_gần
cảnh_vừa,trung_cảnh,SYN,trung_cảnh
cảnh_xa,viễn_cảnh,SYN,cảnh_xa
cánh_kiến,cánh_kiến_đỏ,SYN,"cánh_kiến,cánh_kiến_đỏ"
cánh_phấn,cánh_vảy,SYN,"cánh_phấn,cánh_vảy"
cánh_quít,cánh_quýt,SYN,"cánh_quít,cánh_quýt"
cao_dong_dỏng,cao_dỏng,SYN,"cao_dong_dỏng,cao_dỏng"
cao_lêu_nghêu,cao_nhòng,SYN,"cao_lêu_nghêu,cao_nhòng"
cao_nghều,cao_nghệu,SYN,"cao_nghều,cao_nghệu"
cao_nhã,tao_nhã,SYN,cao_nhã
cáo_lui,cáo_biệt,SYN,"cáo_lui,cáo_biệt"
cáo_lui,cáo_thoái,SYN,"cáo_lui,cáo_thoái"
cáo_lui,cáo_từ,SYN,"cáo_lui,cáo_từ"
cáo_từ,cáo_biệt,SYN,"cáo_từ,cáo_biệt"
cáo_từ,cáo_thoái,SYN,"cáo_từ,cáo_thoái"
cáo_từ,kiếu_từ,SYN,"cáo_từ,kiếu_từ"
cạo_gió,đánh_gió,SYN,đánh_gió
cạp_nong,mai_gầm,SYN,"cạp_nong,mai_gầm"
cát_kết,sa_thạch,SYN,cát_kết
cau_bụng,cau_dừa,SYN,"cau_bụng,cau_dừa"
cau_có,quạu_quọ,SYN,quạu_quọ
càu_cạu,quàu_quạu,SYN,"càu_cạu,quàu_quạu"
càu_nhàu,cảu_rảu,SYN,cảu_rảu
càu_nhàu,làu_bàu,SYN,làu_bàu
càu_nhàu,lảu_bảu,SYN,lảu_bảu
càu_nhàu,lạu_bạu,SYN,lạu_bạu
càu_nhàu,làu_nhàu,SYN,làu_nhàu
càu_nhàu,lầu_nhầu,SYN,lầu_nhầu
càu_nhàu,lẩu_bẩu,SYN,lẩu_bẩu
cảu_rảu,cằn_nhằn,SYN,cảu_rảu
cảu_rảu,làu_bàu,SYN,"cảu_rảu,làu_bàu"
cảu_rảu,lảu_bảu,SYN,"cảu_rảu,lảu_bảu"
cảu_rảu,lạu_bạu,SYN,"cảu_rảu,lạu_bạu"
cảu_rảu,lầu_bầu,SYN,cảu_rảu
cảu_rảu,làu_nhàu,SYN,"cảu_rảu,làu_nhàu"
cảu_rảu,lầu_nhầu,SYN,"cảu_rảu,lầu_nhầu"
cảu_rảu,lẩu_bẩu,SYN,"cảu_rảu,lẩu_bẩu"
cáu_sườn,cáu_tiết,SYN,"cáu_sườn,cáu_tiết"
cáu_tiết,điên_tiết,SYN,cáu_tiết
cay_chua,chua_cay,SYN,cay_chua
cay_chua,sâu_cay,SYN,cay_chua
cày_ấp,cày_úp,SYN,"cày_ấp,cày_úp"
cày_cấy,cấy_cày,SYN,cấy_cày
cày_cục,kì_cục,SYN,cày_cục
cày_ngang,cày_xóc_ngang,SYN,"cày_ngang,cày_xóc_ngang"
cạy,nậy,SYN,nậy
cắc_củm,cắp_củm,SYN,"cắc_củm,cắp_củm"
căm_phẫn,công_phẫn,SYN,công_phẫn
căm_uất,phẫn_uất,SYN,căm_uất
cắm,cặm,SYN,cặm
cắm_cúi,hí_húi,SYN,hí_húi
cặm_cụi,hặm_hụi,SYN,hặm_hụi
cặm_cụi,hùi_hụi,SYN,hùi_hụi
căn_tố,gốc_từ,SYN,căn_tố
cằn,cằn_cọc,SYN,cằn_cọc
cằn_cỗi,cỗi_cằn,SYN,cỗi_cằn
cằn_cỗi,cằn_cọc,SYN,cằn_cọc
cằn_nhằn,làu_bàu,SYN,làu_bàu
cằn_nhằn,lảu_bảu,SYN,lảu_bảu
cằn_nhằn,lạu_bạu,SYN,lạu_bạu
cằn_nhằn,làu_nhàu,SYN,làu_nhàu
cằn_nhằn,lầu_nhầu,SYN,lầu_nhầu
cằn_nhằn,lẩu_bẩu,SYN,lẩu_bẩu
cặp_bồ,bắt_bồ,SYN,bắt_bồ
cặp_kèm,cập_kèm,SYN,"cặp_kèm,cập_kèm"
cặp_lồng,ga_men,SYN,ga_men
cặp_mạch,cặp_nhiệt,SYN,"cặp_mạch,cặp_nhiệt"
cặp_nhiệt,cặp_sốt,SYN,"cặp_nhiệt,cặp_sốt"
cắt_nghĩa,giảng_nghĩa,SYN,giảng_nghĩa
câm_lặng,lặng_câm,SYN,lặng_câm
câm_miệng_hến,câm_như_hến,SYN,"câm_miệng_hến,câm_như_hến"
cầm_tù,tù_đầy,SYN,tù_đầy
cẩm_châu,cẩm_nhung,SYN,cẩm_nhung
cấm_binh,cấm_quân,SYN,"cấm_binh,cấm_quân"
cấm_binh,cấm_vệ,SYN,"cấm_binh,cấm_vệ"
cấm_cảu,cấm_cẳn,SYN,"cấm_cảu,cấm_cẳn"
cấm_quân,cấm_vệ,SYN,"cấm_quân,cấm_vệ"
cân_đai,đai_cân,SYN,"cân_đai,đai_cân"
cần_yếu,thiết_yếu,SYN,cần_yếu
cẩn_mật,nghiêm_mật,SYN,nghiêm_mật
cấn_cái,cấn_cá,SYN,"cấn_cái,cấn_cá"
cấn_cái,lấn_cấn,SYN,cấn_cái
cận_chiến,đánh_giáp_lá_cà,SYN,đánh_giáp_lá_cà
cận_đại,cận_kim,SYN,cận_kim
cất_mả,cất_mộ,SYN,"cất_mả,cất_mộ"
cất_mả,sang_cát,SYN,"cất_mả,sang_cát"
cất_mộ,cất_mộ,SYN,"cất_mộ,cất_mộ"
cất_mộ,sang_cát,SYN,"cất_mộ,sang_cát"
cất_quân,cất_binh,SYN,"cất_quân,cất_binh"
cật_lực,cật_sức,SYN,cật_sức
câu_cấu,sâu_vòi_voi,SYN,"câu_cấu,sâu_vòi_voi"
câu_cú,câu_kéo,SYN,câu_cú
câu_liêm,móc_câu,SYN,câu_liêm
cầu_cạnh,cày_cục,SYN,cày_cục
cầu_cạnh,cậy_cục,SYN,cậy_cục
cầu_mắt,nhãn_cầu,SYN,cầu_mắt
cầu_thang,thang_gác,SYN,thang_gác
cầu_thang_cuốn,thang_cuốn,SYN,cầu_thang_cuốn
cầu_tiêu,chuồng_tiêu,SYN,"cầu_tiêu,chuồng_tiêu"
cầu_tiêu,chuồng_xí,SYN,"cầu_tiêu,chuồng_xí"
cầu_tiêu,hố_xí,SYN,cầu_tiêu
cầu_tiêu,nhà_cầu,SYN,"cầu_tiêu,nhà_cầu"
cầu_toàn,cầu_toàn_trách_bị,SYN,cầu_toàn_trách_bị
cấu_chí,bấu_chí,SYN,"cấu_chí,bấu_chí"
cây_mộc,cây_thân_gỗ,SYN,"cây_mộc,cây_thân_gỗ"
cây_thảo,cây_thân_cỏ,SYN,"cây_thảo,cây_thân_cỏ"
cây_thảo,cây_thân_thảo,SYN,"cây_thảo,cây_thân_thảo"
cây_thân_cỏ,cây_thân_thảo,SYN,"cây_thân_cỏ,cây_thân_thảo"
cây_xăng,cột_xăng,SYN,cột_xăng
cầy_bông_lau,cầy_móc_cua,SYN,"cầy_bông_lau,cầy_móc_cua"
cậy_cục,cày_cục,SYN,"cậy_cục,cày_cục"
CD,đĩa_compact,SYN,"CD,đĩa_compact"
CD-ROM,đĩa_quang_học,SYN,"CD-ROM,đĩa_quang_học"
cello,violoncello,SYN,violoncello
Celsius,nhiệt_độ_Celsius,SYN,"Celsius,nhiệt_độ_Celsius"
Celsius,thang_nhiệt_độ_Celsius,SYN,"Celsius,thang_nhiệt_độ_Celsius"
cha,phụ_thân,SYN,phụ_thân
cha_mẹ,bác_mẹ,SYN,bác_mẹ
cha_nội,cha,SYN,cha_nội
chà_đạp,giày_đạp,SYN,giày_đạp
chà_đạp,giầy_xéo,SYN,giầy_xéo
chả,đéo,SYN,đéo
chả,đếch,SYN,đếch
chả_hạn,chẳng_hạn,SYN,chả_hạn
chả_trách,hèn_chi,SYN,hèn_chi
chả_trách,hèn_gì,SYN,hèn_gì
chả_trách,hèn_nào,SYN,hèn_nào
chả_trách,thảo_hèn,SYN,thảo_hèn
chạch,cá_nhét,SYN,chạch
chàng_hiu,chão_chàng,SYN,"chàng_hiu,chão_chàng"
chàng_hiu,chẫu_chàng,SYN,"chàng_hiu,chẫu_chàng"
chạng,choãi,SYN,"chạng,choãi"
chạng,doạng,SYN,"chạng,doạng"
chạng,giạng,SYN,"chạng,giạng"
chạng,xoạc,SYN,chạng
chạng_vạng,chấp_choá,SYN,chấp_choá
chao,đậu_phụ_nhự,SYN,đậu_phụ_nhự
chao,ôi_chao,SYN,ôi_chao
chao_đảo,sờn_lòng,SYN,sờn_lòng
chao_đảo,thoái_chí,SYN,thoái_chí
chao_đảo,thối_chí,SYN,thối_chí
chào_mào,chúc_mào,SYN,chúc_mào
chão_chàng,chẫu_chàng,SYN,"chão_chàng,chẫu_chàng"
chão_chuộc,chẫu_chuộc,SYN,"chão_chuộc,chẫu_chuộc"
chạo,nem_chạo,SYN,chạo
chạt,nước_chạt,SYN,"chạt,nước_chạt"
cháu_đích_tôn,đích_tôn,SYN,đích_tôn
chạy_đằng_giời,chạy_đằng_trời,SYN,"chạy_đằng_giời,chạy_đằng_trời"
chạy_hiệu,cầm_cờ_chạy_hiệu,SYN,"chạy_hiệu,cầm_cờ_chạy_hiệu"
chắc_dạ,yên_lòng,SYN,chắc_dạ
chắc_dạ,yên_tâm,SYN,chắc_dạ
chắc_nịch,chắc_nình_nịch,SYN,chắc_nình_nịch
chặc_lưỡi,tắc_lưỡi,SYN,tắc_lưỡi
chăm_bẳm,chăm_chắm,SYN,"chăm_bẳm,chăm_chắm"
chăm_bẳm,chằm_chằm,SYN,chăm_bẳm
chăm_bẳm,chằm_chặp,SYN,chăm_bẳm
chăm_bẳm,châm_bẩm,SYN,"chăm_bẳm,châm_bẩm"
chăm_chăm,chăm_chắm,SYN,chăm_chắm
chăm_chắm,chằm_chằm,SYN,chăm_chắm
chăm_chắm,chằm_chặp,SYN,chăm_chắm
chăm_chắm,châm_bẩm,SYN,"chăm_chắm,châm_bẩm"
chăm_chú,chuyên_chú,SYN,chuyên_chú
chằm_bặp,chằm_bập,SYN,"chằm_bặp,chằm_bập"
chằm_bặp,chầm_vập,SYN,"chằm_bặp,chầm_vập"
chằm_chằm,châm_bẩm,SYN,châm_bẩm
chằm_chặp,châm_bẩm,SYN,châm_bẩm
chắn,chắn_cạ,SYN,chắn_cạ
chắn_song,chấn_song,SYN,chắn_song
chằng_chịt,dằng_dịt,SYN,dằng_dịt
chẳng,đéo,SYN,đéo
chẳng,đếch,SYN,đếch
chẳng_lẽ,dễ_thường,SYN,dễ_thường
chẳng_mấy_nỗi,mấy_nỗi,SYN,"chẳng_mấy_nỗi,mấy_nỗi"
chẳng_trách,hèn_chi,SYN,hèn_chi
chẳng_trách,hèn_gì,SYN,hèn_gì
chẳng_trách,hèn_nào,SYN,hèn_nào
chẳng_trách,thảo_hèn,SYN,thảo_hèn
chắp,lẹo,SYN,lẹo
chắt_bóp,chắt_lót,SYN,chắt_lót
chặt,chặt_đẹp,SYN,chặt_đẹp
chặt_chẽ,chặt_chịa,SYN,chặt_chịa
chặt_đẹp,chém,SYN,chặt_đẹp
chặt_đẹp,chém_đẹp,SYN,chặt_đẹp
chầm_bập,chằm_bặp,SYN,"chầm_bập,chằm_bặp"
chầm_bập,chầm_vập,SYN,"chầm_bập,chầm_vập"
chầm_chập,chằm_chặp,SYN,chầm_chập
chấm_hỏi,dấu_chấm_hỏi,SYN,chấm_hỏi
chấm_hỏi,dấu_hỏi,SYN,chấm_hỏi
