sentence_id,reference,TensorFlow NMT_hypothesis,PyTorch Transformer_hypothesis,TensorFlow NMT_sentence_chrfpp,PyTorch Transformer_sentence_chrfpp,chrfpp_difference_TensorFlow NMT_minus_PyTorch Transformer,winner
74,"Và cùng lúc tôi nhận ra rằng làm kẻ ngoại đạo cũng được thội , người mới đến , mới hiện diện -- và không chỉ là được thôi , mà là một điều ta cần biết ơn , có thể là một món quà từ chiếc thuyền .","Và tôi nhận ra rằng , một lúc đó là một sự bình thường , một lần nữa , một sự gần gũi , một lần nữa , và không chỉ là điều gì , nhưng điều đó là một món quà từ con tàu .","và tôi nhận ra rằng cùng một lúc rằng việc trở thành một người ngoài cuộc, một người gần đây xuất hiện, mới trên hiện trường và không được ổn, nhưng một điều gì đó để cảm ơn, có thể một món quà từ",34.634402706239364,38.20454467444266,-3.570141968203295,PyTorch Transformer
75,"Bời vì làm người đứng phía trong có thể dễ bị thu hẹp tầm nhìn , có thể dễ dàng chấp nhận những định kiến trong khu vực của bạn .","Bởi vì là một người truyền thống có thể dễ dàng có thể dễ dàng hơn là sự sụp đổ , có thể dễ dàng chấp nhận được một cách có thể chấp nhận được một cách chính xác của bạn .","bởi vì một người trong cuộc đời có thể dễ dàng thay đổi chân trời, có thể dễ dàng chấp nhận giả định của bạn ở tỉnh.",39.88235720363575,41.39639205332843,-1.5140348496926777,PyTorch Transformer
76,"Giờ đây tôi đã bước ra ngoài &apos; vùng an toàn &apos; của mình đủ đẻ biết rằng , vâng , thế giới có thể sụp đổ nhưng không theo cách bạn sợ hãi đâu .","Tôi đã bước ra ngoài những nơi an ủi của mình để biết rằng , vâng , thế giới đã giảm đi , nhưng không phải trong cách mà bạn sợ hãi .","tôi đã bước ra khỏi khu vực an ủi của mình đủ để biết rằng, vâng, thế giới đã rơi ra ngoài, nhưng không phải theo cách mà bạn sợ hãi.",49.63855026715734,53.16146233632597,-3.522912069168626,PyTorch Transformer
77,Những khả năng mà trước đây sẽ không được cho phép được khuyến khích rất nhiều .,Sự truyền đạt mà không có được được được sự được khuyến khích .,những khả năng mà sẽ không được cho phép là được khuyến khích vô cùng đáng tin cậy.,31.776719526709513,65.28196347619472,-33.505243949485205,PyTorch Transformer
78,"Có một nguồn năng lượng ngoài đó , một niềm lạc quan khôn nguôi , một sự pha trộn kì lạ của sự khiêm nhường và liều lĩnh .","Có một sự lạc quan , một sự lạc quan , một sự lạc quan , một sự hỗn loạn rất lạ lùng và sự thật .","có một nguồn năng lượng, một sự lạc quan, một sự pha trộn lạ lùng của sự khiêm nhường và táo bạo.",23.67634578427653,58.392498381200184,-34.71615259692365,PyTorch Transformer
79,Thế nên tôi đi theo linh cảm của mình .,Tôi theo dõi những ý tưởng của mình .,thế là tôi theo ý tưởng của mình.,36.683147543149225,38.12913754355839,-1.445990000409168,PyTorch Transformer
80,Tôi thu thập được một đội nhỏ với chúng tôi cái tựa &quot; Không làm được đâu &quot; là một thử thách hấp dẫn không cưỡng được .,Tôi đã thu thập xung quanh mình một nhóm nhỏ cho ai đó cho ai đó gọi là một thử thách không thể được làm được là một thách thức không thể được làm được .,tôi tập hợp lại với tôi một nhóm nhỏ những người trong danh sách & quot nó không thể được thực hiện & quot là một thử thách đáng thương.,35.54386416008779,32.35081186089458,3.193052299193212,TensorFlow NMT
81,Trong suốt một năm chúng tôi không một xu dính túi .,Một năm chúng ta là một thứ sâu sắc .,"trong một năm, chúng tôi không có một ít túi.",31.083933905678823,54.26184585724059,-23.177911951561764,PyTorch Transformer
82,"Hết ngày , tôi làm một nồi súp khổng lồ để chúng tôi cùng ăn .","Cuối cùng , tôi đã làm một cái gì đó một cái bánh bằng âm thanh mà chúng ta đều chia sẻ .","vào cuối mỗi ngày, tôi đã tạo ra một loại nước súp khổng lồ mà tất cả chúng ta đều chia sẻ.",26.919801234944046,38.50309292302523,-11.583291688081182,PyTorch Transformer
83,Chúng tôi làm việc đến đêm khuya .,Chúng tôi làm việc với nhau .,chúng tôi đã làm việc tốt trong mỗi đêm.,55.284268955667514,45.25884965830618,10.025419297361331,TensorFlow NMT
84,"Hầu hết ý tưởng của chúng tôi đều điên khùng , nhưng vài ý tưởng vô cùng tuyệt vời , và chúng tôi tạo ra đột phá .","Hầu hết các ý tưởng của chúng ta là điên rồ , nhưng một vài người đã rất tuyệt vời , và chúng ta đã phá vỡ qua .","hầu hết các ý tưởng của chúng tôi điên rồ, nhưng một vài người rất thông minh, và chúng tôi đã phá vỡ.",47.92229077055982,46.40321487735753,1.5190758932022916,TensorFlow NMT
85,Tôi quyết định chuyển tới nước Mỹ,Tôi đã làm quyết định để chuyển sang Mỹ .,tôi quyết định di chuyển tới mỹ,43.53248641878504,67.67731425479495,-24.14482783600991,PyTorch Transformer
86,sau có một chuyến đi .,Sau đó chỉ là một chuyến đi .,chỉ sau một chuyến đi thôi.,68.04182490303813,62.05666954540294,5.985155357635193,TensorFlow NMT
87,Lại là linh cảm .,Những ý tưởng của tôi .,ý tưởng của tôi một lần nữa.,7.829670329670329,7.299710424710424,0.5299599049599051,TensorFlow NMT
88,Ba tháng sau tôi chuyển địa điểm và chuyến phiêu lưu lại tiếp diễn .,"Ba tháng sau đó tôi đã có những người đã cư xử , và cuộc phiêu lưu đã tiếp tục .","ba tháng sau, tôi đã định cư lại, và chuyến phiêu lưu vẫn tiếp tục.",35.0968384663549,50.95161743847718,-15.854778972122276,PyTorch Transformer
89,"Trước khi tôi kết thúc , hãy đế tôi kể cho các bạn về bà tôi .","Trước khi tôi kết thúc , để tôi kể cho các bạn nghe về bà .","trước khi tôi kết thúc, hãy để tôi kể cho các bạn nghe về bà tôi.",70.5189964736547,84.90569540420528,-14.38669893055058,PyTorch Transformer
90,Bà lớn lên trong thời kì mà đạo Khổng là chuẩn mực xã hội và quan lại địa phương có quyền sinh quyền sát .,Cô ấy lớn lên trong một thời gian khi mà các thẩm mĩ là quy tắc xã hội và địa phương của người Trung Quốc là người mà chủ yếu .,cô lớn lên tại một thời điểm khi ẩn dụ là những tiêu chuẩn xã hội và tiếng trung quốc là những người có ý nghĩa.,36.09440734765372,26.00580339339722,10.088603954256502,TensorFlow NMT
91,Cuộc sống đã là như vậy trong hàng thế kỷ rồi .,Cuộc sống chưa thay đổi cho thế giới .,cuộc sống đã không thay đổi trong nhiều thế kỷ qua.,24.713896391740054,42.214139930132575,-17.50024353839252,PyTorch Transformer
92,Ba của bà mất ngay sau khi bà ra đời .,Bố mẹ cô ấy đã chết ngay sau khi cô ấy được sinh ra .,bố cô ấy đã qua đời sau khi cô ấy sinh ra.,34.58019221230159,25.39909264338443,9.181099568917158,TensorFlow NMT
93,Mẹ của bà một mình nuôi bà lớn .,Mẹ của cô ấy nuôi một mình .,mẹ cô bé nuôi dạy cô bé một mình.,42.129868766170745,33.63672106718959,8.493147698981154,TensorFlow NMT
94,"Năm 17 tuổi , bà trở thành vợ hai của một ông quan , mẫu thân ông quan này đánh đập bà .",Ở 17 cô ấy trở thành một người vợ của người Trung Quốc mà mẹ mẹ đã đánh cô ấy .,ở 17 cô ấy trở thành người vợ thứ hai của một người tiếng trung quốc có người mẹ đánh bại bà.,22.335175306602583,30.531133407737443,-8.19595810113486,PyTorch Transformer
95,"Và dầu vấp phải sự không ủng hộ của chồng , bà gây chấn động khi kiện ông ta ra toà và tự khởi tố , và còn gây chấn động mạnh hơn khi bà thắng kiện .","Không có sự hỗ trợ từ chồng của bà , cô ấy đã làm một cảm giác bằng cách lấy cho ông ấy , và một cách mà cô ấy đã giành được .","không có sự ủng hộ từ chồng cô ấy, cô ấy đã gây ra một cảm giác bằng cách đưa anh ấy đến toà án và tham gia vào trường hợp của cô, và một cảm giác lớn hơn khi cô ấy chiến thắng.",15.210185241714461,25.1381719417258,-9.92798670001134,PyTorch Transformer
96,&quot; Không làm được đâu &quot; bị chứng minh là sai .,&quot; Nó không thể làm được &quot; .,& quot nó không thể được hoàn thành & quot được chứng minh là sai lầm.,40.133875606314064,48.91839618445144,-8.784520578137375,PyTorch Transformer
97,"Tôi đang tắm trong một phòng khách sạn ở Sydney vào thời khắc bà mất cách đó 600 dặm , ở Melbourne .",Tôi chụp một trong một căn phòng trong phòng khách sạn ở một phòng khách ở vị trí ở vị trí .,tôi đang tắm trong phòng khách sạn ở khách sạn tại sao cô ấy chết cách cách đây 600 dặm ở greenland.,33.05771515978595,44.806734638818924,-11.749019479032974,PyTorch Transformer
98,Tôi nhìn qua tấm kính cửa và thấy bà đứng ở bên kia,Tôi nhìn qua màn hình bằng cách chụp hình và nhìn thấy cô ấy đứng trên mặt khác .,tôi nhìn qua màn hình vòi tắm và nhìn thấy cô ấy đứng ở phía bên kia.,31.412843459224284,44.23556126280131,-12.822717803577028,PyTorch Transformer
99,tôi biết bà đã đến để tạm biệt tôi .,Tôi biết cô ấy đã đến từ câu hỏi .,tôi biết rằng cô ấy đã đến lời tạm biệt.,32.530472060298784,47.2175164645941,-14.687044404295314,PyTorch Transformer
100,Vài phút sau mẹ tôi gọi điện .,Mẹ tôi gọi là phút sau .,mẹ tôi gọi đó là vài phút sau đó.,53.86091097584905,67.27291906830368,-13.412008092454627,PyTorch Transformer
101,"Vài ngày sau , chúng tôi đến một ngôi chùa đạo Phật ở Footscray và ngồi quanh quan tài của bà .","Một vài ngày sau đó , chúng tôi đến một ngôi đền Phật giáo trong các nhà theo dõi và ngồi xung quanh .","một vài ngày sau, chúng tôi đi đến một đền thờ phật giáo ở những nơi ở dưới nước của bà.",47.728908000897796,43.78981205231055,3.9390959485872443,TensorFlow NMT
102,Chúng tôi kể chuyện cho bà và cam đoan với bà là chúng tôi luôn ở bên bà .,Chúng tôi bảo bà nghe câu chuyện của cô ấy và sự an ủi của cô ấy là chúng tôi vẫn còn với cô ấy .,chúng tôi kể những câu chuyện của cô ấy và đảm bảo rằng chúng tôi vẫn đang ở cùng cô ấy.,37.63322492089518,35.33523044417916,2.2979944767160205,TensorFlow NMT
103,Lúc nửa đêm một nhà sư đến và bảo chúng tôi là ông phải đóng quan tài rồi .,"Ở nửa nhà sư , tôi đã kể với chúng ta rằng ông ta phải kết thúc với nhau .","vào nửa đêm, nhà sư đến và nói với chúng tôi rằng anh ta phải nhắm đến vùng đất của mình.",24.55594618782667,37.987980684267306,-13.432034496440636,PyTorch Transformer
104,Mẹ bảo chúng tôi cảm nhận tay bà tôi .,Mẹ tôi hỏi chúng ta về mặt của cô ấy .,mẹ tôi yêu cầu chúng tôi cảm nhận được đôi tay của bà.,23.3977717420616,53.95828892850319,-30.560517186441587,PyTorch Transformer
105,"Mẹ tôi hỏi nhà sư , &quot; Tại sao tay mẹ tôi ấm thế mà cả người lại lạnh ngắt ? &quot;","Cô ấy hỏi các nhà sư , &quot; Tại sao con lại lại quá nóng và những thứ còn lại của cô ấy là quá lạnh ? &quot;","cô ấy hỏi nhà sư, & quot tại sao cánh tay của cô lại ấm và phần còn lại của cô lại lạnh đến thế? & quot",42.57268403095328,42.598937387643765,-0.02625335669048212,PyTorch Transformer
